TITLE	p-GaN
DATA TYPE	ULTRAVIOLET SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	21/05/05
TIME	17:52:36
SPECTROMETER/DATA SYSTEM	
RESOLUTION	
DELTAX	-0.1
XUNITS	NANOMETERS
YUNITS	TRANSMITTANCE
FIRSTX	  850.0000
LASTX	  300.0000
NPOINTS	    5501
FIRSTY	    77.49433
MAXY	    77.74112
MINY	     0.11690
XYDATA
305.0000	0.193286
304.9000	0.199914
304.8000	0.190368
304.7000	0.204211
304.6000	0.193646
304.5000	0.194169
304.4000	0.194208
304.3000	0.19574
304.2000	0.194014
304.1000	0.20037
304.0000	0.184797
303.9000	0.185618
303.8000	0.183147
303.7000	0.180525
303.6000	0.190983
303.5000	0.190436
303.4000	0.19328
303.3000	0.193551
303.2000	0.197338
303.1000	0.192296
303.0000	0.201067
302.9000	0.197981
302.8000	0.183912
302.7000	0.185334
302.6000	0.199157
302.5000	0.190006
302.4000	0.193594
302.3000	0.189308
302.2000	0.182653
302.1000	0.172742
302.0000	0.152361
301.9000	0.148708
301.8000	0.144967
301.7000	0.137047
301.6000	0.1335
301.5000	0.125962
301.4000	0.124051
301.3000	0.118178
301.2000	0.12755
301.1000	0.131299
301.0000	0.116904
300.9000	0.124089
300.8000	0.120266
300.7000	0.132805
300.6000	0.138484
300.5000	0.148777
300.4000	0.160097
300.3000	0.169526
300.2000	0.170574
300.1000	0.174095
300.0000	0.173456
